TITEL: Alle peilbuizen Hageven
GEBRUIKERSNAAM: Julie
PERIODE : 1960/01/01-2007/01/01
DATUM : 2006/09/26
REFERENTIE: NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X COORDINAAT,Y COORDINAAT,MAAIVELD NAP,GESCHAT, MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HAGP007,1,1997/11/17 00:00:00,-46,
HAGP007,1,1997/12/01 00:00:00,-36,
HAGP007,1,1997/12/14 00:00:00,-31,
HAGP007,1,1997/12/28 00:00:00,-9,
HAGP007,1,1998/01/14 00:00:00,-12,
HAGP007,1,1998/01/28 00:00:00,-21,
HAGP007,1,1998/02/13 00:00:00,-28,
HAGP007,1,1998/02/27 00:00:00,-37,
HAGP007,1,1998/03/13 00:00:00,-12,
HAGP007,1,1998/03/30 00:00:00,-21,
HAGP007,1,1998/04/15 00:00:00,-10,
HAGP007,1,1998/04/29 00:00:00,-15,
HAGP007,1,1998/05/14 00:00:00,-35,
HAGP007,1,1998/05/29 00:00:00,-17,
HAGP007,1,1998/06/14 00:00:00,-5,
HAGP007,1,1998/06/28 00:00:00,-32,
HAGP007,1,1998/07/14 00:00:00,-33,
HAGP007,1,1998/07/28 00:00:00,-42,
HAGP007,1,1998/08/14 00:00:00,-45,
HAGP007,1,1998/08/28 00:00:00,-22,
HAGP007,1,1998/09/14 00:00:00,10,
HAGP007,1,1998/09/28 00:00:00,-6,
HAGP007,1,1998/10/28 00:00:00,22,
HAGP007,1,1998/11/16 00:00:00,13,
HAGP007,1,1998/11/30 00:00:00,-2,
HAGP007,1,1998/12/16 00:00:00,3,
HAGP007,1,1999/01/05 00:00:00,-1,
HAGP007,1,1999/01/15 00:00:00,2,
HAGP007,1,1999/01/28 00:00:00,8,
HAGP007,1,1999/02/15 00:00:00,-4,
HAGP007,1,1999/03/01 00:00:00,10,
HAGP007,1,1999/03/15 00:00:00,-3,
HAGP007,1,1999/03/29 00:00:00,-7,
HAGP007,1,1999/04/14 00:00:00,0,
HAGP007,1,1999/04/28 00:00:00,-18,
HAGP007,1,1999/05/14 00:00:00,-22,
HAGP007,1,1999/05/28 00:00:00,-36,
HAGP007,1,1999/06/14 00:00:00,-41,
HAGP007,1,1999/06/28 00:00:00,-53,
HAGP007,1,1999/07/14 00:00:00,-53,
HAGP007,1,1999/07/28 00:00:00,-64,
HAGP007,1,1999/08/16 00:00:00,-39,
HAGP007,1,1999/08/30 00:00:00,-51,
HAGP007,1,1999/09/13 00:00:00,-60,
HAGP007,1,1999/09/28 00:00:00,-59,
HAGP007,1,1999/10/14 00:00:00,-56,
HAGP007,1,1999/10/28 00:00:00,-57,
HAGP007,1,1999/11/16 00:00:00,-50,
HAGP007,1,1999/11/28 00:00:00,-47,
HAGP007,1,1999/12/14 00:00:00,-9,
HAGP007,1,1999/12/28 00:00:00,12,
HAGP007,1,2000/01/14 00:00:00,-16,
HAGP007,1,2000/01/28 00:00:00,-23,
HAGP007,1,2000/02/14 00:00:00,-10,
HAGP007,1,2000/02/28 00:00:00,-7,
HAGP007,1,2000/03/14 00:00:00,-10,
HAGP007,1,2000/03/28 00:00:00,-20,
HAGP007,1,2000/04/14 00:00:00,-21,
HAGP007,1,2000/04/28 00:00:00,-23,
HAGP007,1,2000/05/15 00:00:00,-28,
HAGP007,1,2000/05/29 00:00:00,-19,
HAGP007,1,2000/06/14 00:00:00,-28,
HAGP007,1,2000/06/28 00:00:00,-45,
HAGP007,1,2000/07/14 00:00:00,-20,
HAGP007,1,2000/07/28 00:00:00,-16,
HAGP007,1,2000/08/16 00:00:00,-39,
HAGP007,1,2000/08/18 00:00:00,-41,
HAGP007,1,2000/09/12 00:00:00,-58,
HAGP007,1,2000/09/28 00:00:00,-40,
HAGP007,1,2000/10/16 00:00:00,-28,
HAGP007,1,2000/10/27 00:00:00,-31,
HAGP007,1,2000/11/14 00:00:00,-13,
HAGP007,1,2000/11/28 00:00:00,-3,
HAGP007,1,2000/12/14 00:00:00,-2,
HAGP007,1,2000/12/28 00:00:00,-20,
HAGP007,1,2001/01/14 00:00:00,-16,
HAGP007,1,2001/01/29 00:00:00,-4,
HAGP007,1,2001/02/14 00:00:00,-8,
HAGP007,1,2001/02/28 00:00:00,-16,
HAGP007,1,2001/03/14 00:00:00,-9,
HAGP007,1,2001/06/14 00:00:00,-52,
HAGP007,1,2001/06/28 00:00:00,-60,
HAGP007,1,2001/07/13 00:00:00,-61,
HAGP007,1,2001/07/28 00:00:00,-55,
HAGP007,1,2001/08/16 00:00:00,-60,
HAGP007,1,2001/09/14 00:00:00,-34,
HAGP007,1,2001/10/28 00:00:00,-20,
HAGP007,1,2001/11/13 00:00:00,-14,
HAGP007,1,2001/11/28 00:00:00,-11,
HAGP007,1,2001/12/14 00:00:00,-19,
HAGP007,1,2001/12/28 00:00:00,7,
HAGP007,1,2002/01/28 00:00:00,12,
HAGP007,1,2002/02/14 00:00:00,4,
HAGP007,1,2002/02/28 00:00:00,18,
HAGP007,1,2002/03/14 00:00:00,-6,
HAGP007,1,2002/03/28 00:00:00,-14,
HAGP007,1,2002/04/14 00:00:00,-28,
HAGP007,1,2002/04/28 00:00:00,-20,
HAGP007,1,2002/05/14 00:00:00,-28,
HAGP007,1,2002/05/28 00:00:00,-36,
HAGP007,1,2002/06/14 00:00:00,-48,
HAGP007,1,2002/06/28 00:00:00,-49,
HAGP007,1,2002/07/14 00:00:00,-31,
HAGP007,1,2002/07/29 00:00:00,-53,
HAGP007,1,2002/08/14 00:00:00,-46,
HAGP007,1,2002/08/29 00:00:00,-15,
HAGP007,1,2002/09/14 00:00:00,-43,
HAGP007,1,2002/09/28 00:00:00,-46,
HAGP007,1,2002/10/14 00:00:00,-47,
HAGP007,1,2002/10/28 00:00:00,-25,
HAGP007,1,2002/11/14 00:00:00,0,
HAGP007,1,2002/11/28 00:00:00,-16,
HAGP007,1,2002/12/14 00:00:00,-30,
HAGP007,1,2002/12/28 00:00:00,-2,
HAGP007,1,2003/01/14 00:00:00,-7,
HAGP007,1,2003/01/28 00:00:00,-2,
HAGP007,1,2003/02/14 00:00:00,-16,
HAGP007,1,2003/02/28 00:00:00,-24,
HAGP007,1,2003/03/14 00:00:00,-9,
HAGP007,1,2003/03/28 00:00:00,-28,
HAGP007,1,2003/04/14 00:00:00,-30,
HAGP007,1,2003/04/28 00:00:00,-31,
HAGP007,1,2003/05/14 00:00:00,-33,
HAGP007,1,2003/05/28 00:00:00,-23,
HAGP007,1,2003/06/13 00:00:00,-14,
HAGP007,1,2003/06/27 00:00:00,-40,
HAGP007,1,2003/07/14 00:00:00,-45,
HAGP007,1,2003/07/28 00:00:00,-38,
HAGP007,1,2003/08/14 00:00:00,-57,
HAGP007,1,2003/08/27 00:00:00,-62,
HAGP007,1,2003/09/16 00:00:00,-50,
HAGP007,1,2003/09/28 00:00:00,-52,
HAGP007,1,2003/10/14 00:00:00,-29,
HAGP007,1,2003/10/28 00:00:00,-33,
HAGP007,1,2003/11/14 00:00:00,-32,
HAGP007,1,2003/11/27 00:00:00,-23,
HAGP007,1,2003/12/16 00:00:00,-8,
HAGP007,1,2003/12/29 00:00:00,-2,
HAGP007,1,2004/01/13 00:00:00,10,
HAGP007,1,2004/01/29 00:00:00,-4,
HAGP007,1,2004/02/13 00:00:00,0,
HAGP007,1,2004/02/27 00:00:00,-7,
HAGP007,1,2004/03/15 00:00:00,-14,
HAGP007,1,2004/03/29 00:00:00,-20,
HAGP007,1,2004/04/14 00:00:00,-21,
HAGP007,1,2004/04/28 00:00:00,-29,
HAGP007,1,2004/05/14 00:00:00,-24,
HAGP007,1,2004/05/28 00:00:00,-37,
HAGP007,1,2004/06/14 00:00:00,-32,
HAGP007,1,2004/06/28 00:00:00,-27,
HAGP007,1,2004/07/14 00:00:00,-11,
HAGP007,1,2004/07/28 00:00:00,-10,
HAGP007,1,2004/08/13 00:00:00,-13,
HAGP007,1,2004/08/27 00:00:00,-13,
HAGP007,1,2004/09/14 00:00:00,-19,
HAGP007,1,2004/09/28 00:00:00,-14,
HAGP007,1,2004/10/14 00:00:00,-20,
HAGP007,1,2004/10/28 00:00:00,-19,
HAGP007,1,2004/11/15 00:00:00,-18,
HAGP007,1,2004/11/29 00:00:00,-2,
HAGP007,1,2004/12/14 00:00:00,-18,
HAGP007,1,2004/12/27 00:00:00,-4,
HAGP008,1,1991/09/18 00:00:00,-75,
HAGP008,1,1991/09/30 00:00:00,-69,
HAGP008,1,1991/10/14 00:00:00,-69,
HAGP008,1,1991/10/28 00:00:00,-71,
HAGP008,1,1991/11/14 00:00:00,-29,
HAGP008,1,1991/11/28 00:00:00,-35,
HAGP008,1,1991/12/16 00:00:00,-45,
HAGP008,1,1991/12/28 00:00:00,-11,
HAGP008,1,1992/01/14 00:00:00,-21,
HAGP008,1,1992/01/28 00:00:00,-35,
HAGP008,1,1992/02/14 00:00:00,-24,
HAGP008,1,1992/02/28 00:00:00,-31,
HAGP008,1,1992/03/14 00:00:00,-19,
HAGP008,1,1992/03/27 00:00:00,-18,
HAGP008,1,1992/04/14 00:00:00,-30,
HAGP008,1,1992/04/28 00:00:00,-21,
HAGP008,1,1992/05/14 00:00:00,-26,
HAGP008,1,1992/05/27 00:00:00,-46,
HAGP008,1,1992/06/15 00:00:00,-33,
HAGP008,1,1992/06/29 00:00:00,-49,
HAGP008,1,1992/07/14 00:00:00,-45,
HAGP008,1,1992/07/28 00:00:00,-58,
HAGP008,1,1992/08/14 00:00:00,-35,
HAGP008,1,1992/08/28 00:00:00,-37,
HAGP008,1,1992/09/14 00:00:00,-20,
HAGP008,1,1992/09/28 00:00:00,-35,
HAGP008,1,1992/10/14 00:00:00,-38,
HAGP008,1,1992/10/28 00:00:00,-16,
HAGP008,1,1992/11/13 00:00:00,-8,
HAGP008,1,1992/11/27 00:00:00,2,
HAGP008,1,1992/12/14 00:00:00,4,
HAGP008,1,1992/12/28 00:00:00,-8,
HAGP008,1,1993/01/14 00:00:00,8,
HAGP008,1,1993/01/28 00:00:00,5,
HAGP008,1,1993/02/15 00:00:00,-15,
HAGP008,1,1993/03/01 00:00:00,-15,
HAGP008,1,1993/03/15 00:00:00,-29,
HAGP008,1,1993/03/29 00:00:00,-36,
HAGP008,1,1993/04/14 00:00:00,-31,
HAGP008,1,1993/04/28 00:00:00,-45,
HAGP008,1,1993/05/14 00:00:00,-42,
HAGP008,1,1993/05/28 00:00:00,-46,
HAGP008,1,1993/06/14 00:00:00,-56,
HAGP008,1,1993/06/28 00:00:00,-53,
HAGP008,1,1993/07/14 00:00:00,-60,
HAGP008,1,1993/07/28 00:00:00,-41,
HAGP008,1,1993/08/13 00:00:00,-61,
HAGP008,1,1993/08/27 00:00:00,-60,
HAGP008,1,1993/09/16 00:00:00,-43,
HAGP008,1,1993/09/28 00:00:00,-32,
HAGP008,1,1993/10/14 00:00:00,-28,
HAGP008,1,1993/10/28 00:00:00,-36,
HAGP008,1,1993/11/16 00:00:00,-16,
HAGP008,1,1993/11/27 00:00:00,-35,
HAGP008,1,1993/12/14 00:00:00,0,
HAGP008,1,1993/12/28 00:00:00,9,
HAGP008,1,1994/01/14 00:00:00,6,
HAGP008,1,1994/01/28 00:00:00,15,
HAGP008,1,1994/02/14 00:00:00,-9,
HAGP008,1,1994/02/28 00:00:00,-9,
HAGP008,1,1994/03/14 00:00:00,-14,
HAGP008,1,1994/03/28 00:00:00,1,
HAGP008,1,1994/04/14 00:00:00,-5,
HAGP008,1,1994/04/28 00:00:00,-19,
HAGP008,1,1994/05/10 00:00:00,-26,
HAGP008,1,1994/05/26 00:00:00,-29,
HAGP008,1,1994/06/14 00:00:00,-18,
HAGP008,1,1994/06/28 00:00:00,-49,
HAGP008,1,1994/07/14 00:00:00,-47,
HAGP008,1,1994/07/28 00:00:00,-66,
HAGP008,1,1994/08/16 00:00:00,-78,
HAGP008,1,1994/08/29 00:00:00,-68,
HAGP008,1,1994/09/14 00:00:00,-62,
HAGP008,1,1994/09/28 00:00:00,-45,
HAGP008,1,1994/10/14 00:00:00,-48,
HAGP008,1,1994/10/28 00:00:00,-47,
HAGP008,1,1994/11/14 00:00:00,-25,
HAGP008,1,1994/11/28 00:00:00,-26,
HAGP008,1,1994/12/14 00:00:00,-8,
HAGP008,1,1994/12/28 00:00:00,7,
HAGP008,1,1995/01/13 00:00:00,3,
HAGP008,1,1995/01/27 00:00:00,21,
HAGP008,1,1995/02/14 00:00:00,7,
HAGP008,1,1995/02/28 00:00:00,11,
HAGP008,1,1995/03/14 00:00:00,0,
HAGP008,1,1995/03/28 00:00:00,1,
HAGP008,1,1995/04/14 00:00:00,-9,
HAGP008,1,1995/04/28 00:00:00,-10,
HAGP008,1,1995/05/15 00:00:00,-29,
HAGP008,1,1995/05/28 00:00:00,-8,
HAGP008,1,1995/06/16 00:00:00,-12,
HAGP008,1,1995/06/28 00:00:00,-34,
HAGP008,1,1995/07/14 00:00:00,-53,
HAGP008,1,1995/07/28 00:00:00,-57,
HAGP008,1,1995/08/16 00:00:00,-70,
HAGP008,1,1995/08/28 00:00:00,-60,
HAGP008,1,1995/09/14 00:00:00,-55,
HAGP008,1,1995/09/28 00:00:00,-39,
HAGP008,1,1995/10/14 00:00:00,-45,
HAGP008,1,1995/10/27 00:00:00,-50,
HAGP008,1,1995/11/14 00:00:00,-46,
HAGP008,1,1995/11/28 00:00:00,-43,
HAGP008,1,1995/12/14 00:00:00,-45,
HAGP008,1,1995/12/28 00:00:00,-29,
HAGP008,1,1996/01/14 00:00:00,-35,
HAGP008,1,1996/01/28 00:00:00,-43,
HAGP008,1,1996/02/14 00:00:00,-39,
HAGP008,1,1996/02/28 00:00:00,-30,
HAGP008,1,1996/03/14 00:00:00,-39,
HAGP008,1,1996/03/28 00:00:00,-43,
HAGP008,1,1996/04/15 00:00:00,-48,
HAGP008,1,1996/04/29 00:00:00,-50,
HAGP008,1,1996/05/14 00:00:00,-52,
HAGP008,1,1996/05/28 00:00:00,-43,
HAGP008,1,1996/06/14 00:00:00,-62,
HAGP008,1,1996/06/28 00:00:00,-59,
HAGP008,1,1996/07/15 00:00:00,-66,
HAGP008,1,1996/07/29 00:00:00,-72,
HAGP008,1,1996/08/14 00:00:00,-47,
HAGP008,1,1996/08/29 00:00:00,4,
HAGP008,1,1996/09/14 00:00:00,-36,
HAGP008,1,1996/09/27 00:00:00,-42,
HAGP008,1,1996/10/14 00:00:00,-44,
HAGP008,1,1996/10/28 00:00:00,-39,
HAGP008,1,1996/11/14 00:00:00,-12,
HAGP008,1,1996/11/28 00:00:00,-7,
HAGP008,1,1996/12/13 00:00:00,-7,
HAGP008,1,1996/12/27 00:00:00,-20,
HAGP008,1,1997/01/14 00:00:00,-36,
HAGP008,1,1997/02/14 00:00:00,-7,
HAGP008,1,1997/02/28 00:00:00,-6,
HAGP008,1,1997/03/14 00:00:00,-23,
HAGP008,1,1997/03/28 00:00:00,-24,
HAGP008,1,1997/04/28 00:00:00,-26,
HAGP008,1,1997/05/14 00:00:00,-13,
HAGP008,1,1997/05/28 00:00:00,-29,
HAGP008,1,1997/06/13 00:00:00,-38,
HAGP008,1,1997/06/30 00:00:00,-7,
HAGP008,1,1997/07/14 00:00:00,-27,
HAGP008,1,1997/07/28 00:00:00,-34,
HAGP008,1,1997/08/14 00:00:00,-50,
HAGP008,1,1997/09/15 00:00:00,-60,
HAGP008,1,1997/09/29 00:00:00,-60,
HAGP008,1,1997/10/14 00:00:00,-28,
HAGP008,1,1997/10/29 00:00:00,-44,
HAGP008,1,1997/11/17 00:00:00,-45,
HAGP008,1,1997/12/01 00:00:00,-35,
HAGP008,1,1997/12/14 00:00:00,-30,
HAGP008,1,1997/12/28 00:00:00,-7,
HAGP008,1,1998/01/14 00:00:00,-11,
HAGP008,1,1998/01/28 00:00:00,-20,
HAGP008,1,1998/02/13 00:00:00,-27,
HAGP008,1,1998/02/27 00:00:00,-36,
HAGP008,1,1998/03/13 00:00:00,-11,
HAGP008,1,1998/03/30 00:00:00,-20,
HAGP008,1,1998/04/15 00:00:00,-10,
HAGP008,1,1998/04/29 00:00:00,-13,
HAGP008,1,1998/05/14 00:00:00,-34,
HAGP008,1,1998/05/29 00:00:00,-16,
HAGP008,1,1998/06/14 00:00:00,-6,
HAGP008,1,1998/06/28 00:00:00,-31,
HAGP008,1,1998/07/14 00:00:00,-32,
HAGP008,1,1998/07/28 00:00:00,-41,
HAGP008,1,1998/08/14 00:00:00,-43,
HAGP008,1,1998/08/28 00:00:00,-21,
HAGP008,1,1998/09/14 00:00:00,11,
HAGP008,1,1998/09/28 00:00:00,-6,
HAGP008,1,1998/10/28 00:00:00,19,
HAGP008,1,1998/11/16 00:00:00,15,
HAGP008,1,1998/11/30 00:00:00,-1,
HAGP008,1,1998/12/16 00:00:00,4,
HAGP008,1,1999/01/05 00:00:00,1,
HAGP008,1,1999/01/15 00:00:00,4,
HAGP008,1,1999/01/28 00:00:00,7,
HAGP008,1,1999/02/15 00:00:00,-2,
HAGP008,1,1999/03/01 00:00:00,11,
HAGP008,1,1999/03/15 00:00:00,-2,
HAGP008,1,1999/03/29 00:00:00,-2,
HAGP008,1,1999/04/14 00:00:00,0,
HAGP008,1,1999/04/28 00:00:00,-17,
HAGP008,1,1999/05/14 00:00:00,-21,
HAGP008,1,1999/05/28 00:00:00,-35,
HAGP008,1,1999/06/14 00:00:00,-39,
HAGP008,1,1999/06/28 00:00:00,-52,
HAGP008,1,1999/07/14 00:00:00,-51,
HAGP008,1,1999/07/28 00:00:00,-35,
HAGP008,1,1999/08/16 00:00:00,-37,
HAGP008,1,1999/08/30 00:00:00,-50,
HAGP008,1,1999/09/13 00:00:00,-59,
HAGP008,1,1999/09/28 00:00:00,-58,
HAGP008,1,1999/10/14 00:00:00,-55,
HAGP008,1,1999/10/28 00:00:00,-56,
HAGP008,1,1999/11/16 00:00:00,-50,
HAGP008,1,1999/11/28 00:00:00,-46,
HAGP008,1,1999/12/14 00:00:00,-8,
HAGP008,1,1999/12/28 00:00:00,15,
HAGP008,1,2000/01/14 00:00:00,-15,
HAGP008,1,2000/01/28 00:00:00,-21,
HAGP008,1,2000/02/14 00:00:00,-11,
HAGP008,1,2000/02/28 00:00:00,-5,
HAGP008,1,2000/03/14 00:00:00,-8,
HAGP008,1,2000/03/28 00:00:00,-18,
HAGP008,1,2000/04/14 00:00:00,-20,
HAGP008,1,2000/04/28 00:00:00,-23,
HAGP008,1,2000/05/15 00:00:00,-28,
HAGP008,1,2000/05/29 00:00:00,-18,
HAGP008,1,2000/06/14 00:00:00,-25,
HAGP008,1,2000/06/28 00:00:00,-44,
HAGP008,1,2000/07/14 00:00:00,-19,
HAGP008,1,2000/08/16 00:00:00,-20,
HAGP008,1,2000/08/18 00:00:00,-41,
HAGP008,1,2000/09/12 00:00:00,-54,
HAGP008,1,2000/09/28 00:00:00,-39,
HAGP008,1,2000/10/16 00:00:00,-27,
HAGP008,1,2000/10/27 00:00:00,-31,
HAGP008,1,2000/11/14 00:00:00,-13,
HAGP008,1,2000/11/28 00:00:00,-2,
HAGP008,1,2000/12/14 00:00:00,-1,
HAGP008,1,2000/12/28 00:00:00,-19,
HAGP008,1,2001/01/14 00:00:00,-15,
HAGP008,1,2001/01/29 00:00:00,-3,
HAGP008,1,2001/02/14 00:00:00,-7,
HAGP008,1,2001/02/28 00:00:00,-15,
HAGP008,1,2001/03/14 00:00:00,-8,
HAGP008,1,2001/06/14 00:00:00,-51,
HAGP008,1,2001/06/28 00:00:00,-58,
HAGP008,1,2001/07/13 00:00:00,-60,
HAGP008,1,2001/07/28 00:00:00,-54,
HAGP008,1,2001/08/16 00:00:00,-59,
HAGP008,1,2001/09/14 00:00:00,-33,
HAGP008,1,2001/10/28 00:00:00,-19,
HAGP008,1,2001/11/13 00:00:00,-13,
HAGP008,1,2001/11/28 00:00:00,-10,
HAGP008,1,2001/12/14 00:00:00,-19,
HAGP008,1,2001/12/28 00:00:00,8,
HAGP008,1,2002/01/28 00:00:00,14,
HAGP008,1,2002/02/14 00:00:00,6,
HAGP008,1,2002/02/28 00:00:00,16,
HAGP008,1,2002/03/14 00:00:00,-5,
HAGP008,1,2002/03/28 00:00:00,-13,
HAGP008,1,2002/04/14 00:00:00,-27,
HAGP008,1,2002/04/28 00:00:00,-19,
HAGP008,1,2002/05/14 00:00:00,-27,
HAGP008,1,2002/05/28 00:00:00,-35,
HAGP008,1,2002/06/14 00:00:00,-46,
HAGP008,1,2002/06/28 00:00:00,-53,
HAGP008,1,2002/07/14 00:00:00,-29,
HAGP008,1,2002/07/29 00:00:00,-51,
HAGP008,1,2002/08/14 00:00:00,-45,
HAGP008,1,2002/08/29 00:00:00,-15,
HAGP008,1,2002/09/14 00:00:00,-42,
HAGP008,1,2002/09/28 00:00:00,-45,
HAGP008,1,2002/10/14 00:00:00,-47,
HAGP008,1,2002/10/28 00:00:00,-24,
HAGP008,1,2002/11/14 00:00:00,2,
HAGP008,1,2002/11/28 00:00:00,-14,
HAGP008,1,2002/12/14 00:00:00,-29,
HAGP008,1,2002/12/28 00:00:00,0,
HAGP008,1,2003/01/14 00:00:00,-5,
HAGP008,1,2003/01/28 00:00:00,-10,
HAGP008,1,2003/02/14 00:00:00,-15,
HAGP008,1,2003/02/28 00:00:00,-22,
HAGP008,1,2003/03/14 00:00:00,-8,
HAGP008,1,2003/03/28 00:00:00,-25,
HAGP008,1,2003/04/14 00:00:00,-29,
HAGP008,1,2003/04/28 00:00:00,-30,
HAGP008,1,2003/05/14 00:00:00,-32,
HAGP008,1,2003/05/28 00:00:00,-21,
HAGP008,1,2003/06/13 00:00:00,-13,
HAGP008,1,2003/06/27 00:00:00,-40,
HAGP008,1,2003/07/14 00:00:00,-44,
HAGP008,1,2003/07/28 00:00:00,-38,
HAGP008,1,2003/08/14 00:00:00,-56,
HAGP008,1,2003/08/27 00:00:00,-61,
HAGP008,1,2003/09/16 00:00:00,-49,
HAGP008,1,2003/09/28 00:00:00,-51,
HAGP008,1,2003/10/14 00:00:00,-28,
HAGP008,1,2003/10/28 00:00:00,-31,
HAGP008,1,2003/11/14 00:00:00,-31,
HAGP008,1,2003/11/27 00:00:00,-22,
HAGP008,1,2003/12/16 00:00:00,-7,
HAGP008,1,2003/12/29 00:00:00,-1,
HAGP008,1,2004/01/13 00:00:00,12,
HAGP008,1,2004/01/29 00:00:00,-2,
HAGP008,1,2004/02/13 00:00:00,0,
HAGP008,1,2004/02/27 00:00:00,-5,
HAGP008,1,2004/03/15 00:00:00,-12,
HAGP008,1,2004/03/29 00:00:00,-18,
HAGP008,1,2004/04/14 00:00:00,-20,
HAGP008,1,2004/04/28 00:00:00,-28,
HAGP008,1,2004/05/14 00:00:00,-22,
HAGP008,1,2004/05/28 00:00:00,-35,
HAGP008,1,2004/06/14 00:00:00,-31,
HAGP008,1,2004/06/28 00:00:00,-27,
HAGP008,1,2004/07/14 00:00:00,-10,
HAGP008,1,2004/07/28 00:00:00,-9,
HAGP008,1,2004/08/13 00:00:00,-12,
HAGP008,1,2004/08/27 00:00:00,-13,
HAGP008,1,2004/09/14 00:00:00,-18,
HAGP008,1,2004/09/28 00:00:00,-12,
HAGP008,1,2004/10/14 00:00:00,-19,
HAGP008,1,2004/10/28 00:00:00,-17,
HAGP008,1,2004/11/15 00:00:00,-17,
HAGP008,1,2004/11/29 00:00:00,-1,
HAGP008,1,2004/12/14 00:00:00,-17,
HAGP008,1,2004/12/27 00:00:00,-3,
HAGP009,1,1991/09/18 00:00:00,-76,
HAGP009,1,1991/09/30 00:00:00,-70,
HAGP009,1,1991/10/14 00:00:00,-70,
HAGP009,1,1991/10/28 00:00:00,-74,
HAGP009,1,1991/11/14 00:00:00,-29,
HAGP009,1,1991/11/28 00:00:00,-35,
HAGP009,1,1991/12/16 00:00:00,-46,
HAGP009,1,1991/12/28 00:00:00,-9,
HAGP009,1,1992/01/14 00:00:00,-21,
HAGP009,1,1992/01/28 00:00:00,-34,
HAGP009,1,1992/02/14 00:00:00,-25,
HAGP009,1,1992/02/28 00:00:00,-32,
HAGP009,1,1992/03/14 00:00:00,-20,
HAGP009,1,1992/03/27 00:00:00,-18,
HAGP009,1,1992/04/14 00:00:00,-30,
HAGP009,1,1992/04/28 00:00:00,-21,
HAGP009,1,1992/05/14 00:00:00,-26,
HAGP009,1,1992/05/27 00:00:00,-47,
HAGP009,1,1992/06/15 00:00:00,-34,
HAGP009,1,1992/06/29 00:00:00,-49,
HAGP009,1,1992/07/14 00:00:00,-47,
HAGP009,1,1992/07/28 00:00:00,-59,
HAGP009,1,1992/08/14 00:00:00,-35,
HAGP009,1,1992/08/28 00:00:00,-37,
HAGP009,1,1992/09/14 00:00:00,-21,
HAGP009,1,1992/09/28 00:00:00,-36,
HAGP009,1,1992/10/14 00:00:00,-37,
HAGP009,1,1992/10/28 00:00:00,-18,
HAGP009,1,1992/11/13 00:00:00,-8,
HAGP009,1,1992/11/27 00:00:00,2,
HAGP009,1,1992/12/14 00:00:00,4,
HAGP009,1,1992/12/28 00:00:00,-8,
HAGP009,1,1993/01/14 00:00:00,7,
HAGP009,1,1993/01/28 00:00:00,3,
HAGP009,1,1993/02/15 00:00:00,-16,
HAGP009,1,1993/03/01 00:00:00,-17,
HAGP009,1,1993/03/15 00:00:00,-29,
HAGP009,1,1993/03/29 00:00:00,-37,
HAGP009,1,1993/04/14 00:00:00,-32,
HAGP009,1,1993/04/28 00:00:00,-39,
HAGP009,1,1993/05/14 00:00:00,-43,
HAGP009,1,1993/05/28 00:00:00,-47,
HAGP009,1,1993/06/14 00:00:00,-60,
HAGP009,1,1993/06/28 00:00:00,-61,
HAGP009,1,1993/07/14 00:00:00,-60,
HAGP009,1,1993/07/28 00:00:00,-41,
HAGP009,1,1993/08/13 00:00:00,-59,
HAGP009,1,1993/08/27 00:00:00,-61,
HAGP009,1,1993/09/16 00:00:00,-44,
HAGP009,1,1993/09/28 00:00:00,-32,
HAGP009,1,1993/10/14 00:00:00,-28,
HAGP009,1,1993/10/28 00:00:00,-36,
HAGP009,1,1993/11/16 00:00:00,-15,
HAGP009,1,1993/11/27 00:00:00,-36,
HAGP009,1,1993/12/14 00:00:00,0,
HAGP009,1,1993/12/28 00:00:00,8,
HAGP009,1,1994/01/14 00:00:00,5,
HAGP009,1,1994/01/28 00:00:00,13,
HAGP009,1,1994/02/14 00:00:00,-9,
HAGP009,1,1994/02/28 00:00:00,-9,
HAGP009,1,1994/03/14 00:00:00,-14,
HAGP009,1,1994/03/28 00:00:00,1,
HAGP009,1,1994/04/14 00:00:00,-5,
HAGP009,1,1994/04/28 00:00:00,-18,
HAGP009,1,1994/05/10 00:00:00,-27,
HAGP009,1,1994/05/26 00:00:00,-29,
HAGP009,1,1994/06/14 00:00:00,-19,
HAGP009,1,1994/06/28 00:00:00,-50,
HAGP009,1,1994/07/14 00:00:00,-46,
HAGP009,1,1994/07/28 00:00:00,-67,
HAGP009,1,1994/08/16 00:00:00,-78,
HAGP009,1,1994/08/29 00:00:00,-68,
HAGP009,1,1994/09/14 00:00:00,-62,
HAGP009,1,1994/09/28 00:00:00,-45,
HAGP009,1,1994/10/14 00:00:00,-47,
HAGP009,1,1994/10/28 00:00:00,-47,
HAGP009,1,1994/11/14 00:00:00,-25,
HAGP009,1,1994/11/28 00:00:00,-25,
HAGP009,1,1994/12/14 00:00:00,-8,
HAGP009,1,1994/12/28 00:00:00,6,
HAGP009,1,1995/01/13 00:00:00,3,
HAGP009,1,1995/01/27 00:00:00,20,
HAGP009,1,1995/02/14 00:00:00,7,
HAGP009,1,1995/02/28 00:00:00,10,
HAGP009,1,1995/03/14 00:00:00,0,
HAGP009,1,1995/03/28 00:00:00,1,
